암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),진료과목코드
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,모란경희한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13364,"경기도 성남시 중원구 광명로 2, 2층 (성남동)",031-759-8588,,20160101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1294518,37.4327165,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz,모란성심한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로 1126, 4층 403호 (성남동, 메가프라자)",031-752-7939,http://www.ms365.com/,19890314,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1298808,37.4302849,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,묘향산한의원,93,한의원,310000,경기,310401,성남수정구,수진동,13321,"경기도 성남시 수정구 수정남로4번길 27, 201,202호 (수진동, 밀란체)",031-752-4033,http://myohyangsan.kr,20010227,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1290942,37.4367466,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,미금경희한의원,93,한의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 성남대로 168, 306호 (금곡동, 미도프라자)",717-1036,,20030325,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1094943,37.3508865,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,미르365한의원,93,한의원,310000,경기,310402,성남중원구,금광동,13180,"경기도 성남시 중원구 광명로 289, 단대쇼핑센타 3층 (금광동)",031-747-8875,,20220826,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1583285,37.4443434,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,미소로한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 성남대로 349, 203호 (정자동, 시그마타워)",031-726-2075,,20160113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1077003,37.367297,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,미소진한의원,93,한의원,310000,경기,310401,성남수정구,태평동,13290,"경기도 성남시 수정구 수정로 185, 5층 (태평동)",031-625-8877,,20150323,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1404742,37.4437912,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,미소한의원,93,한의원,310000,경기,310401,성남수정구,태평동,13305,"경기도 성남시 수정구 수정북로 38, (태평동)",031-722-5960,,20110603,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1337697,37.4422565,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,민들레한의원,93,한의원,310000,경기,310403,성남분당구,수내동,13599,"경기도 성남시 분당구 내정로 170, 306호 (수내동, 동신파크)",031-711-8518,http://www.mindlre.co.kr/,20090826,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1196613,37.3734807,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,민제한의원,93,한의원,310000,경기,310402,성남중원구,하대원동,13406,"경기도 성남시 중원구 둔촌대로 274, 126호 (하대원동, 태연스카이빌)",031-754-1075,,20040329,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.14875,37.4288929,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,바로고침한의원,93,한의원,310000,경기,310401,성남수정구,고등동,13105,"경기도 성남시 수정구 청계산로 689, 301호 (고등동)",031-758-9182,,20221222,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0948607,37.4274726,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,바로보고한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 정자일로 162, 젤존타워2 5층 503호 (정자동)",031-697-8509,,20201130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1063239,37.364614,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,바른라인한의원,93,한의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로926번길 6, 야탑 대덕프라자 501,502호 (야탑동)",031-709-2030,,20210528,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1298637,37.4121577,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,바른몸위례한의원,93,한의원,310000,경기,310401,성남수정구,,13640,"경기도 성남시 수정구 위례광장로 310, 우성트램타워 B동 201호 (창곡동)",031-751-1070,,20220817,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.142939,37.4727089,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,바른몸한의원,93,한의원,310000,경기,310402,성남중원구,상대원동,13234,"경기도 성남시 중원구 금상로 122, 2층 (상대원동)",031-747-7470,,20070425,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1685158,37.4422585,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz,바른준한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13357,"경기도 성남시 중원구 광명로 119, 금성빌딩 2층 (성남동)",031-722-2161,,20150129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.141676,37.436662,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,바른추한의원,93,한의원,310000,경기,310403,성남분당구,구미동,13637,"경기도 성남시 분당구 성남대로 34, 501호 (구미동, 하나프라자)",031-719-0325,http://www.barunchu.com/,20020803,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.1093955,37.3388728,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ3MiQyNjEyMjIjNjEjJDEjJDQjJDgz,바른치유한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13555,"경기도 성남시 분당구 느티로 27, 202호 (정자동, 하나플라자빌딩)",031-698-3097,,20160302,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1075046,37.3687953,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz,바른한의원,93,한의원,310000,경기,310403,성남분당구,수내동,13597,"경기도 성남시 분당구 내정로165번길 50, 크리스탈빌딩 401호 (수내동)",031-719-7667,,20120106,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.1155014,37.3771255,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,박광은한의원,93,한의원,310000,경기,310403,성남분당구,수내동,13595,"경기도 성남시 분당구 황새울로258번길 43, 411~416호 (수내동, 수내프라자)",031-717-9933,,20000208,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1154974,37.3783147,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,박달나무한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 성남대로331번길 13, 506호 (정자동, 백궁프라자)",031-718-0019,http://www.namu911.com/,20050609,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1063141,37.3653029,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQyIyQ1IyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,박인한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 정자일로 192, 301호 (정자동, 지파크플라자)",031-716-0889,,19950117,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1063254,37.3673861,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQ3IyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,박종훈경동한의원,93,한의원,310000,경기,310403,성남분당구,대장동,13544,"경기도 성남시 분당구 판교대장로5길 20, 지1층 122호, 123호 (대장동, 판교 풍경채 어바니티 5단지)",031-714-7675,,20040130,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.069649,37.3646609,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,발란체한의원,93,한의원,310000,경기,310401,성남수정구,,13647,"경기도 성남시 수정구 위례광장로 21, 가하빌딩 203,204호 (창곡동)",031-751-0141,,20220624,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.140044,37.466313,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,발머스한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 황새울로360번길 21, 402~403호 (서현동)",031-709-7010,,20111114,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1257165,37.3857069,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ5OSQzNjEyMjIjNDEjJDEjJDQjJDgz,밝은덕한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13588,"경기도 성남시 분당구 중앙공원로 35, 2층 209호 (서현동, 분당올림픽스포츠센터)",031-702-7525,,20050107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1286613,37.3808715,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ2MiQyNjE4MzIjNTEjJDEjJDYjJDgz,배재욱한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13612,"경기도 성남시 분당구 정자로 88, 성심빌딩 3층 302호 (정자동)",031-711-7588,,20180524,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1144393,37.3631684,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,백년지기한의원,93,한의원,310000,경기,310403,성남분당구,운중동,13466,"경기도 성남시 분당구 운중로 122, 403호 (운중동, 골드클래스)",703-1079,http://www.백년지기한의원.kr,20101111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0766441,37.3913814,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,백세온담한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13353,"경기도 성남시 수정구 산성대로 247, 2층 (신흥동)",031-8039-7571,,20221228,3,0,0,0,0,0,0,0,0,3,0,0,0,0,127.1446013,37.4400957,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,백제한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로 1126, 2층 202호 (성남동, 메가프라자)",031-755-7045,,20030902,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1298808,37.4302849,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,보름달한의원,93,한의원,310000,경기,310403,성남분당구,금곡동,13615,"경기도 성남시 분당구 성남대로 165, 234호 (금곡동, 천사의도시1차)",031-609-1515,,20150513,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1083309,37.350748,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQyIyQ5IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,복숭아한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13586,"경기도 성남시 분당구 돌마로476번길 31, 2층 203~204호 (서현동, 효자촌삼환아파트)",031-781-8276,,20230210,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.135824,37.3749039,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz,복정해나무한의원,93,한의원,310000,경기,310401,성남수정구,복정동,13112,"경기도 성남시 수정구 복정로 86, (복정동, 2층)",031-722-1075,,20090521,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1269541,37.4605811,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,본디올분당한의원,93,한의원,310000,경기,310403,성남분당구,수내동,13597,"경기도 성남시 분당구 내정로173번길 1, 3층 (수내동, 양지마을우리은행)",031-712-7544,http://bundang.bondiol.co.kr,19990914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1194914,37.3740945,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,본라인한의원,93,한의원,310000,경기,310403,성남분당구,삼평동,13494,"경기도 성남시 분당구 판교역로 235, 에이치스퀘어 엔동 109,110호 (삼평동)",031-737-7933,,20240605,4,0,0,0,0,0,0,0,0,4,0,0,0,0,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,봄길한의원,93,한의원,310000,경기,310403,성남분당구,구미동,13627,"경기도 성남시 분당구 돌마로 68, 306호 (구미동, 분당프라자)",726-1900,,20120327,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1095409,37.3496446,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQxMyQzNjE0ODEjNjEjJDEjJDgjJDgz,북경한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로 1146, 3층 (성남동)",031-757-6263,,19920829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1295357,37.4320589,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,분당8+1한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13590,"경기도 성남시 분당구 서현로180번길 13, 301호 (서현동, 서현프라자)",031-706-8288,,20021025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1228679,37.3879155,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,분당경희한의원,93,한의원,310000,경기,310403,성남분당구,이매동,13523,"경기도 성남시 분당구 판교로 432, (이매동, 제일프라자 202호)",031-711-7020,,20030830,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1217436,37.405135,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz,분당도담한의원,93,한의원,310000,경기,310403,성남분당구,수내동,13599,"경기도 성남시 분당구 내정로166번길 43, 금산프라자빌딩 3층 307호 (수내동)",031-272-3559,,20230406,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1226425,37.3703464,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,분당마중한의원,93,한의원,310000,경기,310403,성남분당구,금곡동,13615,"경기도 성남시 분당구 성남대로 165, 천사의도시1 오피스텔  근318호, 근319호, 근320호, 근323호 (금곡동)",031-719-8575,,20211230,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1083309,37.350748,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz,분당미금한의원,93,한의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 성남대로 168, 미도프라자 804,804-1호 (금곡동)",031-716-2075,,20230921,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1094943,37.3508865,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,분당미소한의원,93,한의원,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로81번길 10, 202호 (야탑동)",031-702-7510,,20171116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1282197,37.4105955,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,분당삼성한의원,93,한의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 서현로210번길 2, 4층 일부호 (서현동, 성지하이츠텔)",031-704-1075,,20140708,3,0,0,0,0,0,0,0,0,2,0,0,1,0,127.1254838,37.3868395,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQyIyQ3IyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,분당수내한의원,93,한의원,310000,경기,310403,성남분당구,수내동,13595,"경기도 성남시 분당구 백현로101번길 16, 대덕프라자 3층 311호, 312호 (수내동)",031-713-7775,,20210729,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1128823,37.377023,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,분당심명섭한의원,93,한의원,310000,경기,310403,성남분당구,이매동,13567,"경기도 성남시 분당구 이매로 49, 204호 (이매동, 주영빌딩)",031-705-1075,http://,20021025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1263777,37.3949809,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,분당아이누리한의원,93,한의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 돌마로 87, 골드프라자 401호 (금곡동)",031-786-1992,,20060424,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1117463,37.3503915,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz,분당야탑약선당한의원,93,한의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로 906, 4층 일부호 (야탑동, 국민은행야탑역지점)",031-708-5075,,20140818,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1292177,37.41053,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,분당태강한의원,93,한의원,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로81번길 10, 4층 404호 (야탑동, 분당아미고타워)",031-698-3060,,20140520,2,0,0,0,0,0,0,0,0,0,0,0,2,0,127.1282197,37.4105955,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjE4MzIjNjEjJDEjJDAjJDgz,분당평강한의원,93,한의원,310000,경기,310403,성남분당구,이매동,13569,"경기도 성남시 분당구 방아로 9, MI-RAE B/D 2층 (이매동)",031-707-5077,,19960522,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1300351,37.3981282,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,분당한의원,93,한의원,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로69번길 24-8, 401~403호 (야탑동, 분당종합상가)",031-709-7600,,20040618,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1276099,37.4116428,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당휴한의원,93,한의원,310000,경기,310403,성남분당구,정자동,13555,"경기도 성남시 분당구 느티로 27, 하나플라자빌딩 302호 (정자동)",031-625-0750,,20200214,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1075046,37.3687953,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz,비오한의원,93,한의원,310000,경기,310401,성남수정구,창곡동,13646,"경기도 성남시 수정구 위례서일로 46, 위례엘포트한라비발디 308호 (창곡동)",031-607-7771,,20231205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1405219,37.4639034,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,빛과소리하성한의원,93,한의원,310000,경기,310403,성남분당구,삼평동,13524,"경기도 성남시 분당구 분당내곡로 151, 404,405호 (삼평동, 삼도타워)",031-8016-7520,,20141002,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.1125191,37.397366,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,사랑이꽃피는한의원,93,한의원,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로81번길 10, 306호 (야탑동, 아미고타워)",031-622-0505,,20030619,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1282197,37.4105955,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,사랑인한의원,93,한의원,310000,경기,310403,성남분당구,구미동,13627,"경기도 성남시 분당구 돌마로 68, 201호 (구미동, 분당프라자)",031-719-3575,,20160621,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1095409,37.3496446,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNjEjJDEjJDgjJDgz,사랑한의원,93,한의원,310000,경기,310401,성남수정구,,13640,"경기도 성남시 수정구 위례광장로 310, B동 5층 503호 (창곡동, 우성트램타워)",031-759-9182,,20170519,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.142939,37.4727089,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz,사암당한의원,93,한의원,310000,경기,310403,성남분당구,구미동,13627,"경기도 성남시 분당구 돌마로 86, 701-1, 701-2호 (구미동)",031-716-1119,,20171110,8,0,0,0,0,0,0,0,0,8,0,0,0,0,127.1112912,37.3497105,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz,산성바른한의원,93,한의원,310000,경기,310401,성남수정구,산성동,13127,"경기도 성남시 수정구 수정로 350, 2층 일부호 (산성동)",031-749-0075,,20230717,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,산성지음한의원,93,한의원,310000,경기,310401,성남수정구,신흥동,13260,"경기도 성남시 수정구 수정로 341, 상가 2동 4층 405,406호 (신흥동)",031-742-2277,,20201030,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.149399,37.4544223,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNjEjJDEjJDAjJDgz,산성한의원,93,한의원,310000,경기,310402,성남중원구,은행동,13157,"경기도 성남시 중원구 산성대로 516, 2층 (은행동)",031-731-1077,,20130523,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1636544,37.4568565,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ1IyQ4MiQzNjEwMDIjNjEjJDEjJDQjJDgz,삼대한의원,93,한의원,310000,경기,310402,성남중원구,금광동,13179,"경기도 성남시 중원구 산성대로 380, 301호 (금광동, 동일빌딩)",742-1075,,20090514,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1578152,37.4457219,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,삼성한의원,93,한의원,310000,경기,310402,성남중원구,금광동,13179,"경기도 성남시 중원구 산성대로372번길 9, 원광빌딩 (금광동)",031-731-8275,,20030321,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1581131,37.4451636,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,삼성활력마디한의원,93,한의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로 1144, 5층 (성남동)",031-751-7585,,20240926,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1295846,37.4318299,
